,marque,modele,mouvement,matiere_boitier,matiere_bracelet,annee_prod,etat,sexe,prix,reserve_de_marche,diametre,etencheite,matiere_lunette,matiere_verre,boucle,matiere_boucle,Date_recup,Complications,pays
23539,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1999,SATISFAISANT,FEMME,3690.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,ALLEMAGNE
23541,TISSOT,CHEMIN_DE,AUTOMATIQUE,ACIER,ACIER,,NEUF,FEMME,550.0,80,32,5.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-08-08,0,FRANCE
23542,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1979,SATISFAISANT,FEMME,3280.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ÉTATS-UNIS
23544,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1998,SATISFAISANT,FEMME,5450.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,BELGIQUE
23545,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2005,SATISFAISANT,FEMME,4100.0,42,26,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-08-08,2,FRANCE
23546,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2024,INDETERMINE,FEMME,10700.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,GRÈCE
23547,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,13000.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,FRANCE
23548,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,5136.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,GRANDE-BRETAGNE
23549,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1997,SATISFAISANT,FEMME,3950.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,FRANCE
23550,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,,SATISFAISANT,FEMME,4150.0,55,28,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,MEXIQUE
23551,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1992,SATISFAISANT,FEMME,3738.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,SINGAPOUR
23552,ROLEX,YACHT-MASTER_37,AUTOMATIQUE,OR_ROSE,CAOUTCHOUC,2020,SATISFAISANT,FEMME,23212.0,55,37,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-08-08,1,DANEMARK
23553,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1993,SATISFAISANT,FEMME,7955.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ITALIE
23555,PATEK_PHILIPPE,CALATRAVA,AUTOMATIQUE,OR_ROSE,CUIR_VACHE,2024,INDETERMINE,FEMME,33500.0,45,38,3.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_ROSE,2024-08-08,1,ALLEMAGNE
23557,BREITLING,CHRONOMAT_36,AUTOMATIQUE,ACIER,ACIER,2021,SATISFAISANT,HOMME,3160.0,42,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,GRANDE-BRETAGNE
23559,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,1978,SATISFAISANT,FEMME,3499.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ALLEMAGNE
23560,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1994,NEUF,FEMME,8252.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ÉTATS-UNIS
23561,CARTIER,TANK_LOUIS,MANUEL,OR_JAUNE,CUIR,1960,SATISFAISANT,FEMME,12900.0,38,19,0.0,INDETERMINE,MINÉRAL,DOUBLE_PLIS,OR_JAUNE,2024-08-08,1,FRANCE
23562,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2024,INDETERMINE,FEMME,9037.0,55,28,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,MALAISIE
23563,CARTIER,TANK_VERMEIL,MANUEL,ARGENT,CUIR,1990,SATISFAISANT,FEMME,1690.0,44,20,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-08-08,0,FRANCE
23564,CHANEL,J12,AUTOMATIQUE,CÉRAMIQUE,CERAMIQUE,2014,NEUF,FEMME,10172.0,42,38,20.0,CÉRAMIQUE,SAPHIR,DOUBLE_PLIS,CÉRAMIQUE,2024-08-08,0,FRANCE
23565,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1991,SATISFAISANT,FEMME,5728.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,GRANDE-BRETAGNE
23567,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_JAUNE,INCONNUE,1989,SATISFAISANT,FEMME,9900.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ITALIE
23568,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,INDETERMINE,FEMME,8500.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,ITALIE
23569,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2010,SATISFAISANT,FEMME,4100.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,Non_renseignée,ESPAGNE
23571,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,8900.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,ITALIE
23572,ROLEX,DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1996,SATISFAISANT,FEMME,4677.0,42,28,0.0,INDETERMINE,SAPHIR,PLIS,ACIER,2024-08-08,2,BRÉSIL
23573,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1987,SATISFAISANT,FEMME,5162.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,ÉTATS-UNIS
23574,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1980,SATISFAISANT,FEMME,3250.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ITALIE
23575,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,4750.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,PAYS-BAS
23576,CARTIER,BALLON_BLEU,AUTOMATIQUE,OR_ACIER,OR_ACIER,2021,SATISFAISANT,FEMME,6910.0,40,33,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,FRANCE
23577,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2023,INDETERMINE,FEMME,9500.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,AUTRICHE
23578,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1998,SATISFAISANT,FEMME,4300.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,BELGIQUE
23579,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,INDETERMINE,FEMME,9250.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,BELGIQUE
23581,JAEGER_LECOULTRE,REVERSO_CLASSIC,MANUEL,ACIER,CUIR,2019,SATISFAISANT,FEMME,5528.0,42,36,3.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-08-08,0,ÉTATS-UNIS
23582,CHANEL,J12,AUTOMATIQUE,CÉRAMIQUE,CERAMIQUE,2015,SATISFAISANT,FEMME,5000.0,42,38,20.0,CÉRAMIQUE,SAPHIR,DOUBLE_PLIS,CÉRAMIQUE,2024-08-08,0,FRANCE
23583,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,7408.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,SUISSE
23584,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,1996,SATISFAISANT,FEMME,6199.0,42,31,5.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,LITUANIE
23586,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,2023,NEUF,FEMME,14989.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ALLEMAGNE
23587,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,INDETERMINE,FEMME,9200.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,4,BELGIQUE
23588,CARTIER,BALLON_BLEU,AUTOMATIQUE,OR_ACIER,OR_ACIER,2021,SATISFAISANT,FEMME,6910.0,40,33,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,FRANCE
23589,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2005,INDETERMINE,FEMME,7970.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,ÉTATS-UNIS
23590,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,SATISFAISANT,FEMME,11950.0,70,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,FRANCE
23591,TAG_HEUER,AQUARACER_LADY,AUTOMATIQUE,ACIER,CAOUTCHOUC,2023,INDETERMINE,FEMME,2699.0,38,36,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-08-08,1,BELGIQUE
23592,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1987,SATISFAISANT,FEMME,4998.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,SUISSE
23593,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ROSE,OR_ACIER,2023,SATISFAISANT,FEMME,12083.0,55,28,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-08-08,1,ÉTATS-UNIS
23595,CARTIER,TANK,MANUEL,ARGENT,CUIR,1980,SATISFAISANT,FEMME,2200.0,40,21,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-08-08,0,BELGIQUE
23596,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_JAUNE,INCONNUE,2017,NEUF,FEMME,19577.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS_COUVERT,OR_JAUNE,2024-08-08,1,INDONÉSIE
23597,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,5136.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,GRANDE-BRETAGNE
23598,PATEK_PHILIPPE,CALATRAVA,MANUEL,OR_BLANC,INCONNUE,1995,SATISFAISANT,FEMME,8899.0,44,25,3.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_BLANC,2024-08-08,Non_renseignée,ALLEMAGNE
23599,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1984,SATISFAISANT,FEMME,9199.0,42,26,5.0,INDETERMINE,SAPHIR,PLIS_COUVERT,OR_JAUNE,2024-08-08,1,LITUANIE
23600,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2014,NEUF,FEMME,6867.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,GRANDE-BRETAGNE
23601,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_JAUNE,OR_ACIER,1990,SATISFAISANT,FEMME,7758.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,GRANDE-BRETAGNE
23602,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,INDETERMINE,FEMME,8907.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,HONG_KONG
23603,BREGUET,REINE_DE,AUTOMATIQUE,OR_ROSE,SATIN,,SATISFAISANT,FEMME,24936.0,38,24,3.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,0,AUTRICHE
23604,OMEGA,CONSTELLATION_PETITE,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,4934.0,55,34,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,QATAR
23605,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_ROSE,INCONNUE,1961,SATISFAISANT,FEMME,5500.0,42,26,2.0,ACIER,INCONNUE,PLIS,ACIER,2024-08-08,Non_renseignée,BELGIQUE
23606,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,2022,SATISFAISANT,FEMME,15105.0,55,28,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,HONG_KONG
23607,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,10500.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,BELGIQUE
23608,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1976,SATISFAISANT,FEMME,7271.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,COLOMBIE
23610,OMEGA,DE_VILLE,AUTOMATIQUE,ACIER,ACIER,2022,SATISFAISANT,FEMME,3238.0,48,33,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,PHILIPPINES
23611,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1995,SATISFAISANT,FEMME,6550.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,BELGIQUE
23612,LONGINES,PRIMALUNA,AUTOMATIQUE,OR_JAUNE,INCONNUE,2020,SATISFAISANT,FEMME,10950.0,40,30,3.0,INDETERMINE,SAPHIR,DOUBLE_PLIS,OR_JAUNE,2024-08-08,1,ALLEMAGNE
23613,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,ACIER,2001,SATISFAISANT,FEMME,6400.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,ITALIE
23614,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,FEMME,6565.0,55,28,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,ÉTATS-UNIS
23615,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1990,SATISFAISANT,FEMME,3950.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ALLEMAGNE
23616,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,OR_ACIER,2018,SATISFAISANT,FEMME,13080.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-08-08,1,GRANDE-BRETAGNE
23617,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,2012,SATISFAISANT,FEMME,6913.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-08-08,1,PHILIPPINES
23619,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2006,SATISFAISANT,FEMME,5400.0,48,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,BELGIQUE
23620,BREITLING,CHRONOMAT_36,AUTOMATIQUE,ACIER,ACIER,2021,SATISFAISANT,FEMME,3379.0,42,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,ÉTATS-UNIS
23621,ROLEX,DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,2023,NEUF,FEMME,9995.0,42,31,0.0,INDETERMINE,SAPHIR,DOUBLE_PLIS,ACIER,2024-08-08,0,BELGIQUE
23623,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1994,SATISFAISANT,FEMME,13438.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,GRANDE-BRETAGNE
23624,CHANEL,J12,AUTOMATIQUE,CÉRAMIQUE,CERAMIQUE,2014,NEUF,FEMME,10172.0,42,38,20.0,CÉRAMIQUE,SAPHIR,DOUBLE_PLIS,CÉRAMIQUE,2024-08-08,0,FRANCE
23625,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1990,SATISFAISANT,FEMME,9550.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,GRANDE-BRETAGNE
23626,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2022,SATISFAISANT,FEMME,9600.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,BELGIQUE
23627,CARTIER,TANK,MANUEL,OR_JAUNE,INCONNUE,1980,SATISFAISANT,FEMME,10900.0,40,21,0.0,INDETERMINE,MINÉRAL,PLIS,OR_JAUNE,2024-08-08,1,FRANCE
23628,CARTIER,TANK_VERMEIL,MANUEL,ARGENT,INCONNUE,1980,NEUF,FEMME,2550.0,44,20,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-08-08,0,PAYS-BAS
23629,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,OR_ACIER,1989,SATISFAISANT,FEMME,4150.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,BELGIQUE
23630,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,INDETERMINE,FEMME,9500.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,ITALIE
23631,OMEGA,CONSTELLATION,AUTOMATIQUE,OR_ACIER,OR_ACIER,2024,NEUF,FEMME,11500.0,50,29,5.0,OR_ACIER,SAPHIR,PLIS,OR_ACIER,2024-08-08,1,FRANCE
23633,OMEGA,DE_VILLE,MANUEL,OR_ACIER,CUIR,,SATISFAISANT,FEMME,559.0,30,34,0.0,OR_ACIER,SAPHIR,BOUCLE_ARDILLON,OR_ACIER,2024-08-08,0,INDE
23634,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1979,SATISFAISANT,FEMME,11348.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,GRANDE-BRETAGNE
23635,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2021,SATISFAISANT,FEMME,10675.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,ÉTATS-UNIS
23636,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2020,SATISFAISANT,FEMME,8900.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,FRANCE
23637,OMEGA,CONSTELLATION,AUTOMATIQUE,OR_ACIER,OR_ACIER,2024,NEUF,FEMME,11500.0,50,29,5.0,OR_ACIER,SAPHIR,PLIS,OR_ACIER,2024-08-08,1,FRANCE
23638,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,OR_ACIER,1991,SATISFAISANT,FEMME,5828.0,42,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,SUISSE
23639,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1977,SATISFAISANT,FEMME,3400.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,BELGIQUE
23640,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,FEMME,11400.0,55,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,BELGIQUE
23642,ULYSSE_NARDIN,CAPRICE,AUTOMATIQUE,ACIER,INCONNUE,2022,NEUF,FEMME,3942.0,42,34,50.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-08-08,1,UKRAINE
23643,OMEGA,CONSTELLATION,AUTOMATIQUE,OR_ACIER,OR_ACIER,2024,NEUF,FEMME,11500.0,50,29,5.0,OR_ACIER,SAPHIR,PLIS,OR_ACIER,2024-08-08,1,FRANCE
23644,ROLEX,DATEJUST_31,AUTOMATIQUE,ACIER,ACIER,2017,SATISFAISANT,FEMME,8600.0,48,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,BELGIQUE
23645,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1986,SATISFAISANT,FEMME,5590.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,BELGIQUE
23646,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2022,SATISFAISANT,FEMME,16600.0,55,28,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,BELGIQUE
23647,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,2022,SATISFAISANT,FEMME,16600.0,55,28,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,BELGIQUE
23648,LONGINES,MASTER_COLLECTION,AUTOMATIQUE,ACIER,ACIER,2017,SATISFAISANT,FEMME,1323.0,40,26,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,QATAR
23650,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1986,SATISFAISANT,FEMME,4595.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,JAPON
23652,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,8800.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,BELGIQUE
23653,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,FEMME,8800.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,BELGIQUE
23654,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1989,SATISFAISANT,FEMME,4969.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ÉTATS-UNIS
23655,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,OR_ACIER,OR_ACIER,2013,SATISFAISANT,FEMME,8300.0,42,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-08-08,1,FRANCE
23656,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1980,SATISFAISANT,FEMME,7273.0,48,26,5.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ARABIE_SAOUDITE
23657,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1980,SATISFAISANT,FEMME,7273.0,48,26,5.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ARABIE_SAOUDITE
23658,ROLEX,LADY-DATEJUST,AUTOMATIQUE,ACIER,ACIER,1991,SATISFAISANT,FEMME,4957.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,GRANDE-BRETAGNE
23659,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_ACIER,ACIER,2016,SATISFAISANT,FEMME,9734.0,48,31,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-08-08,1,GRANDE-BRETAGNE
23660,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,INDETERMINE,FEMME,10452.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,GRANDE-BRETAGNE
23661,ROLEX,DATEJUST_36,AUTOMATIQUE,OR_ACIER,OR_ACIER,2011,SATISFAISANT,FEMME,9800.0,48,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,LUXEMBOURG
23662,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,9500.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,BELGIQUE
23663,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,INDETERMINE,FEMME,7039.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,2,ÉTATS-UNIS
23664,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_JAUNE,INCONNUE,1990,SATISFAISANT,FEMME,9900.0,42,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,FRANCE
23665,ROLEX,LADY-DATEJUST,AUTOMATIQUE,OR_ACIER,OR_ACIER,1993,SATISFAISANT,FEMME,9400.0,40,26,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-08-08,1,ITALIE
23667,ROLEX,DATEJUST_31,AUTOMATIQUE,OR_JAUNE,INCONNUE,2007,SATISFAISANT,FEMME,21500.0,42,31,100.0,INDETERMINE,SAPHIR,PLIS_COUVERT,OR_JAUNE,2024-08-08,0,ESPAGNE
23668,IWC,PORTOFINO_AUTOMATIC,AUTOMATIQUE,ACIER,ACIER,2020,SATISFAISANT,FEMME,3300.0,42,37,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,FRANCE
23669,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1999,SATISFAISANT,FEMME,4181.0,42,26,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,1,GRANDE-BRETAGNE
23670,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,FEMME,9000.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,ITALIE
23671,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,1969,SATISFAISANT,FEMME,1944.0,36,31,0.0,ACIER,INCONNUE,PLIS,ACIER,2024-08-08,0,AFRIQUE_DU_SUD
23672,CARTIER,TANK_VERMEIL,MANUEL,ARGENT,CUIR,,SATISFAISANT,FEMME,1850.0,44,20,0.0,ARGENT,MINÉRAL,BOUCLE_ARDILLON,ARGENT,2024-08-08,0,POLOGNE
23674,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2023,INDETERMINE,FEMME,11000.0,55,31,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-08-08,0,AUTRICHE
