,marque,modele,mouvement,matiere_boitier,matiere_bracelet,annee_prod,etat,sexe,prix,reserve_de_marche,diametre,etencheite,matiere_lunette,matiere_verre,boucle,matiere_boucle,Date_recup,Complications,pays
10538,TUDOR,BLACK_BAY,AUTOMATIQUE,ACIER,ACIER,2023,SATISFAISANT,HOMME/UNISEXE,4543.0,70,41,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,GRANDE-BRETAGNE
10539,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2020,SATISFAISANT,HOMME/UNISEXE,22900.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,0,ALLEMAGNE
10540,SEIKO,PROSPEX,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,1495.0,72,39,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,ÉTATS-UNIS
10541,SWATCH,MOONSWATCH,QUARTZ,CÉRAMIQUE,TEXTILE,2023,NEUF,HOMME/UNISEXE,745.0,0,42,3.0,CÉRAMIQUE,INCONNUE,PLIS,CÉRAMIQUE,2024-04-22,0,ÉTATS-UNIS
10542,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,OR_ACIER,OR_ACIER,2023,NEUF,HOMME/UNISEXE,20830.0,70,41,30.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-22,0,GRANDE-BRETAGNE
10543,ROLEX,EXPLORER,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,12268.0,70,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,ÉTATS-UNIS
10544,BREITLING,DUOGRAPH,MANUEL,ACIER,INCONNUE,2023,NEUF,HOMME/UNISEXE,6690.0,70,42,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,2,ALLEMAGNE
10545,PANERAI,LUMINOR_MARINA,AUTOMATIQUE,ACIER,CAOUTCHOUC,1999,SATISFAISANT,HOMME/UNISEXE,4990.0,72,40,30.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,1,SUÈDE
10546,GRAND_SEIKO,ELEGANCE_COLLECTION,AUTOMATIQUE,ACIER,INCONNUE,2020,SATISFAISANT,HOMME/UNISEXE,3300.0,72,40,10.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,1,FRANCE
10547,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2016,SATISFAISANT,HOMME/UNISEXE,7199.0,48,39,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,AUTRICHE
10548,OMEGA,GENÈVE,AUTOMATIQUE,ACIER,CUIR,,SATISFAISANT,HOMME/UNISEXE,467.0,50,34,0.0,ACIER,INCONNUE,BOUCLE_ARDILLON,ACIER,2024-04-22,0,JAPON
10549,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,2020,SATISFAISANT,HOMME/UNISEXE,10450.0,70,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-22,1,ITALIE
10550,ROLEX,DAY-DATE_36,AUTOMATIQUE,OR_JAUNE,INCONNUE,1988,SATISFAISANT,HOMME/UNISEXE,21890.0,48,36,10.0,INDETERMINE,SAPHIR,PLIS_COUVERT,OR_JAUNE,2024-04-22,2,ALLEMAGNE
10551,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,1997,SATISFAISANT,HOMME/UNISEXE,7900.0,48,40,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ALLEMAGNE
10552,ROLEX,EXPLORER,AUTOMATIQUE,ACIER,ACIER,1984,SATISFAISANT,HOMME/UNISEXE,16736.0,48,36,10.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-22,0,ÉTATS-UNIS
10553,SINN,556,AUTOMATIQUE,ACIER,INCONNUE,2016,SATISFAISANT,HOMME/UNISEXE,1491.0,38,38,20.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-04-22,1,ÉTATS-UNIS
10554,TAG_HEUER,CARRERA_CALIBRE,AUTOMATIQUE,ACIER,ACIER,2012,SATISFAISANT,HOMME/UNISEXE,2090.0,50,41,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,2,SUÈDE
10555,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,14007.0,70,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-22,1,GRANDE-BRETAGNE
10556,ROLEX,SUBMARINER_(NO,AUTOMATIQUE,ACIER,ACIER,1996,SATISFAISANT,HOMME/UNISEXE,9464.0,48,40,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,Non_renseignée,DANEMARK
10557,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2021,NEUF,HOMME/UNISEXE,17467.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,1,ESPAGNE
10558,OMEGA,SEAMASTER_DIVER,AUTOMATIQUE,ACIER,CAOUTCHOUC,2023,NEUF,HOMME/UNISEXE,5079.0,55,42,30.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,CÉRAMIQUE,2024-04-22,0,JAPON
10559,OMEGA,SPEEDMASTER_REDUCED,AUTOMATIQUE,ACIER,ACIER,2005,SATISFAISANT,HOMME/UNISEXE,2600.0,40,39,3.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-22,2,ITALIE
10560,PATEK_PHILIPPE,CALATRAVA,MANUEL,OR_BLANC,INCONNUE,2008,SATISFAISANT,HOMME/UNISEXE,19500.0,44,37,3.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_BLANC,2024-04-22,3,ITALIE
10561,ROLEX,YACHT-MASTER_II,AUTOMATIQUE,OR_ACIER,OR_ACIER,2020,SATISFAISANT,HOMME/UNISEXE,27711.0,72,44,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,0,ÉTATS-UNIS
10562,VACHERON_CONSTANTIN,OVERSEAS,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,28864.0,60,41,15.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ÉTATS-UNIS
10563,SWATCH,MOONSWATCH,QUARTZ,CÉRAMIQUE,TEXTILE,2024,NEUF,HOMME/UNISEXE,278.0,0,42,3.0,CÉRAMIQUE,INCONNUE,PLIS,CÉRAMIQUE,2024-04-22,0,GRÈCE
10565,MONTBLANC,STAR,AUTOMATIQUE,ACIER,CUIR,2011,SATISFAISANT,HOMME/UNISEXE,690.0,42,36,3.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,1,FRANCE
10569,IWC,INGENIEUR_AUTOMATIC,AUTOMATIQUE,ACIER,ACIER,2024,SATISFAISANT,HOMME/UNISEXE,10055.0,44,40,10.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,0,ÉTATS-UNIS
10570,AUDEMARS_PIGUET,ROYAL_OAK,AUTOMATIQUE,ACIER,ACIER,2016,SATISFAISANT,HOMME/UNISEXE,36595.0,60,41,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ÉTATS-UNIS
10571,TUDOR,BLACK_BAY,AUTOMATIQUE,OR_ACIER,OR_ACIER,2024,NEUF,HOMME/UNISEXE,6189.0,70,41,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,ALLEMAGNE
10573,ROLEX,MILGAUSS,AUTOMATIQUE,ACIER,ACIER,2018,SATISFAISANT,HOMME/UNISEXE,15004.0,48,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,ÉTATS-UNIS
10574,IWC,INGENIEUR,AUTOMATIQUE,ACIER,ACIER,1993,SATISFAISANT,HOMME/UNISEXE,9999.0,44,34,6.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ALLEMAGNE
10576,ZENITH,ELITE,AUTOMATIQUE,ACIER,INCONNUE,2023,NEUF,HOMME/UNISEXE,2950.0,50,39,5.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,0,FRANCE
10577,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,1999,SATISFAISANT,HOMME/UNISEXE,6700.0,42,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-22,1,ALLEMAGNE
10578,ROLEX,DATEJUST_OYSTERQUARTZ,QUARTZ,OR_ACIER,OR_ACIER,,SATISFAISANT,HOMME/UNISEXE,5990.0,0,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-22,1,FRANCE
10579,SWATCH,MOONSWATCH,QUARTZ,CÉRAMIQUE,TEXTILE,2024,NEUF,HOMME/UNISEXE,981.0,0,42,3.0,CÉRAMIQUE,INCONNUE,PLIS,CÉRAMIQUE,2024-04-22,0,ÉTATS-UNIS
10580,ROLEX,DAY-DATE_40,AUTOMATIQUE,OR_ROSE,INCONNUE,2023,NEUF,HOMME/UNISEXE,55184.0,70,40,10.0,INDETERMINE,SAPHIR,PLIS,OR_ROSE,2024-04-22,1,ÉTATS-UNIS
10581,ROLEX,YACHT-MASTER,AUTOMATIQUE,OR_ACIER,OR_ACIER,1989,SATISFAISANT,HOMME/UNISEXE,6699.0,48,35,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-22,1,ITALIE
10582,ROLEX,EXPLORER_II,AUTOMATIQUE,ACIER,ACIER,2004,SATISFAISANT,HOMME/UNISEXE,7500.0,50,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,2,ITALIE
10583,OMEGA,SEAMASTER_DIVER,QUARTZ,ACIER,ACIER,1998,SATISFAISANT,HOMME/UNISEXE,1786.0,0,36,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,DANEMARK
10584,ROLEX,DAYTONA,AUTOMATIQUE,OR_ACIER,OR_ACIER,2008,SATISFAISANT,HOMME/UNISEXE,28820.0,72,40,10.0,CÉRAMIQUE,SAPHIR,DOUBLE_PLIS,CÉRAMIQUE,2024-04-22,1,FRANCE
10585,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,20148.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,1,ÉTATS-UNIS
10586,OMEGA,SEAMASTER_AQUA,AUTOMATIQUE,ACIER,ACIER,2016,SATISFAISANT,HOMME/UNISEXE,4100.0,60,39,15.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ALLEMAGNE
10587,OMEGA,SPEEDMASTER_PROFESSIONAL,MANUEL,ACIER,INCONNUE,2016,SATISFAISANT,HOMME/UNISEXE,5112.0,48,40,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,2,SUISSE
10589,ROLEX,YACHT-MASTER_II,AUTOMATIQUE,OR_ACIER,OR_ACIER,2023,SATISFAISANT,HOMME/UNISEXE,28301.0,72,44,10.0,CÉRAMIQUE,SAPHIR,PLIS,OR_ACIER,2024-04-22,0,GRANDE-BRETAGNE
10590,FRANCK_MULLER,VANGUARD,AUTOMATIQUE,ACIER,CUIR,2022,SATISFAISANT,HOMME/UNISEXE,7216.0,42,45,3.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-04-22,0,ÉTATS-UNIS
10591,OMEGA,SPEEDMASTER_DATE,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,HOMME/UNISEXE,1545.0,44,39,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,JAPON
10592,ROLEX,DAYTONA,AUTOMATIQUE,OR_JAUNE,INCONNUE,1992,SATISFAISANT,HOMME/UNISEXE,37500.0,72,40,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-22,1,ITALIE
10594,ROLEX,DATEJUST_41,AUTOMATIQUE,ACIER,ACIER,2020,SATISFAISANT,HOMME/UNISEXE,12672.0,70,41,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ÉTATS-UNIS
10596,BREITLING,SUPEROCEAN_42,AUTOMATIQUE,BRONZE,CAOUTCHOUC,2023,SATISFAISANT,HOMME/UNISEXE,4500.0,38,42,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,0,ITALIE
10599,HAMILTON,JAZZMASTER_VIEWMATIC,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,490.0,43,34,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ITALIE
10600,OMEGA,SEAMASTER_DIVER,AUTOMATIQUE,OR_ACIER,OR_ACIER,2022,SATISFAISANT,HOMME/UNISEXE,8400.0,55,42,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,1,POLOGNE
10602,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2014,SATISFAISANT,HOMME/UNISEXE,14000.0,48,40,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,FRANCE
10604,ROLEX,DATEJUST_41,AUTOMATIQUE,ACIER,ACIER,2019,SATISFAISANT,HOMME/UNISEXE,9500.0,70,41,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ITALIE
10606,TAG_HEUER,FORMULA_1,QUARTZ,ACIER,ACIER,2020,SATISFAISANT,HOMME/UNISEXE,826.0,0,43,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,GRANDE-BRETAGNE
10607,TUDOR,PELAGOS,AUTOMATIQUE,TITANE,TEXTILE,2023,NEUF,HOMME/UNISEXE,4450.0,70,42,20.0,TITANE,SAPHIR,BOUCLE_ARDILLON,TITANE,2024-04-22,1,ITALIE
10609,SWATCH,MOONSWATCH,QUARTZ,CÉRAMIQUE,TEXTILE,2022,NEUF,HOMME/UNISEXE,335.0,0,42,3.0,CÉRAMIQUE,INCONNUE,PLIS,CÉRAMIQUE,2024-04-22,0,ITALIE
10610,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,13750.0,70,41,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,0,BELGIQUE
10611,CARTIER,RONDE_SOLO,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,HOMME/UNISEXE,3150.0,42,42,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ALLEMAGNE
10613,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,OR_ACIER,OR_ACIER,2006,SATISFAISANT,HOMME/UNISEXE,12938.0,48,40,30.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-22,1,ÉTATS-UNIS
10615,ROLEX,SUBMARINER_(NO,AUTOMATIQUE,ACIER,ACIER,1984,SATISFAISANT,HOMME/UNISEXE,15495.0,48,40,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,Non_renseignée,PAYS-BAS
10616,ROLEX,SUBMARINER_(NO,AUTOMATIQUE,ACIER,ACIER,2020,NEUF,HOMME/UNISEXE,12500.0,48,40,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,Non_renseignée,ALLEMAGNE
10617,ROLEX,DAYTONA,AUTOMATIQUE,ACIER,ACIER,1999,SATISFAISANT,HOMME/UNISEXE,22500.0,40,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,SUÈDE
10618,SWATCH,MOONSWATCH,QUARTZ,CÉRAMIQUE,TEXTILE,2022,NEUF,HOMME/UNISEXE,319.0,0,42,3.0,CÉRAMIQUE,INCONNUE,PLIS,CÉRAMIQUE,2024-04-22,0,ITALIE
10619,OMEGA,SEAMASTER_AQUA,AUTOMATIQUE,ACIER,ACIER,2012,SATISFAISANT,HOMME/UNISEXE,4150.0,60,38,15.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-04-22,1,ALLEMAGNE
10621,BREITLING,NAVITIMER_WORLD,AUTOMATIQUE,ACIER,ACIER,2016,SATISFAISANT,HOMME/UNISEXE,3990.0,42,46,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,3,BELGIQUE
10622,ROLEX,DATEJUST_36,AUTOMATIQUE,OR_ACIER,CUIR,1990,SATISFAISANT,HOMME/UNISEXE,5772.0,42,36,10.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_JAUNE,2024-04-22,1,ÉTATS-UNIS
10623,ROLEX,EXPLORER,AUTOMATIQUE,ACIER,ACIER,2018,SATISFAISANT,HOMME/UNISEXE,9836.0,48,39,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,ÉTATS-UNIS
10624,ZENITH,EL_PRIMERO,AUTOMATIQUE,ACIER,ACIER,2000,SATISFAISANT,HOMME/UNISEXE,5000.0,50,40,3.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,5,FRANCE
10626,ROLEX,SUBMARINER_(NO,AUTOMATIQUE,ACIER,ACIER,2002,SATISFAISANT,HOMME/UNISEXE,11026.0,48,40,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,AUSTRALIE
10629,TUDOR,SUBMARINER,AUTOMATIQUE,ACIER,ACIER,1960,SATISFAISANT,HOMME/UNISEXE,16502.0,38,40,20.0,ACIER,INCONNUE,PLIS,ACIER,2024-04-22,0,SUISSE
10632,ROLEX,GMT-MASTER_II,AUTOMATIQUE,OR_ACIER,OR_ACIER,2023,NEUF,HOMME/UNISEXE,25165.0,70,40,10.0,ACIER,SAPHIR,PLIS,OR_ACIER,2024-04-22,0,ÉTATS-UNIS
10633,TUDOR,PELAGOS,AUTOMATIQUE,TITANE,TEXTILE,2023,SATISFAISANT,HOMME/UNISEXE,4204.0,70,42,20.0,TITANE,SAPHIR,PAS_DE_BOUCLE,TITANE,2024-04-22,2,AFRIQUE_DU_SUD
10634,AUDEMARS_PIGUET,ROYAL_OAK,AUTOMATIQUE,ACIER,ACIER,2012,SATISFAISANT,HOMME/UNISEXE,94800.0,60,39,5.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-04-22,0,ITALIE
10635,SEIKO,KING,AUTOMATIQUE,ACIER,ACIER,1974,SATISFAISANT,HOMME/UNISEXE,600.0,46,37,0.0,ACIER,MINÉRAL,PLIS,ACIER,2024-04-22,1,FRANCE
10636,ORIS,PROPILOT_X,AUTOMATIQUE,TITANE,TITANE,2023,SATISFAISANT,HOMME/UNISEXE,3348.0,120,39,10.0,TITANE,SAPHIR,PLIS,TITANE,2024-04-22,1,ÉTATS-UNIS
10637,CARTIER,SANTOS,AUTOMATIQUE,ACIER,ACIER,2022,SATISFAISANT,HOMME/UNISEXE,6850.0,42,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,PAYS-BAS
10638,ROLEX,YACHT-MASTER_40,AUTOMATIQUE,OR_ROSE,CAOUTCHOUC,2017,SATISFAISANT,HOMME/UNISEXE,31389.0,48,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,1,GRANDE-BRETAGNE
10639,ROLEX,SUBMARINER_(NO,AUTOMATIQUE,ACIER,ACIER,1997,SATISFAISANT,HOMME/UNISEXE,10500.0,48,40,30.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,ITALIE
10641,CARTIER,SANTOS_DUMONT,MANUEL,OR_ROSE,CUIR_VACHE,2021,SATISFAISANT,HOMME/UNISEXE,12701.0,36,47,3.0,INDETERMINE,SAPHIR,BOUCLE_ARDILLON,OR_ROSE,2024-04-22,0,CORÉE
10642,ROLEX,DAYTONA,AUTOMATIQUE,ACIER,ACIER,2017,SATISFAISANT,HOMME/UNISEXE,33482.0,72,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,1,ÉTATS-UNIS
10643,PANERAI,LUMINOR_GMT,AUTOMATIQUE,TITANE,INCONNUE,2022,SATISFAISANT,HOMME/UNISEXE,7990.0,72,42,10.0,CARBONE,SAPHIR,BOUCLE_ARDILLON,CARBONE,2024-04-22,2,BELGIQUE
10645,ROLEX,SUBMARINER_DATE,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,13995.0,70,41,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,0,PAYS-BAS
10646,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,1987,SATISFAISANT,HOMME/UNISEXE,6900.0,42,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-22,1,ALLEMAGNE
10647,OMEGA,SPEEDMASTER_DATE,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,HOMME/UNISEXE,2029.0,44,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,2,JAPON
10649,TUDOR,BLACK_BAY,AUTOMATIQUE,ACIER,ACIER,2022,SATISFAISANT,HOMME/UNISEXE,3100.0,70,41,20.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ALLEMAGNE
10650,ROLEX,SUBMARINER_(NO,AUTOMATIQUE,ACIER,ACIER,2019,SATISFAISANT,HOMME/UNISEXE,13640.0,48,40,30.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,0,GRANDE-BRETAGNE
10652,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,1975,SATISFAISANT,HOMME/UNISEXE,4990.0,40,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-22,1,POLOGNE
10653,GLYCINE,COMBAT_SUB,AUTOMATIQUE,ACIER,SILICONE,2019,SATISFAISANT,HOMME/UNISEXE,308.0,38,42,20.0,ALUMINIUM,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,1,ÉTATS-UNIS
10654,SWATCH,MOONSWATCH,QUARTZ,CÉRAMIQUE,TEXTILE,2022,NEUF,HOMME/UNISEXE,300.0,0,42,3.0,CÉRAMIQUE,INCONNUE,PLIS,CÉRAMIQUE,2024-04-22,0,ALLEMAGNE
10655,SWATCH,MOONSWATCH,QUARTZ,CÉRAMIQUE,TEXTILE,2024,NEUF,HOMME/UNISEXE,600.0,0,42,3.0,CÉRAMIQUE,INCONNUE,PLIS,CÉRAMIQUE,2024-04-22,0,ITALIE
10656,TISSOT,PRX_POWERMATIC,AUTOMATIQUE,ACIER,ACIER,2022,SATISFAISANT,HOMME/UNISEXE,499.0,80,40,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-04-22,1,ALLEMAGNE
10657,ROLEX,DATEJUST_TURN-O-GRAPH,AUTOMATIQUE,ACIER,ACIER,2004,NEUF,HOMME/UNISEXE,7500.0,48,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-22,1,ITALIE
10658,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,2010,SATISFAISANT,HOMME/UNISEXE,7499.0,48,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-22,1,PAYS-BAS
10659,SEIKO,5,AUTOMATIQUE,ACIER,ACIER,2010,SATISFAISANT,HOMME/UNISEXE,600.0,41,37,5.0,ACIER,MINÉRAL,PLIS,ACIER,2024-04-22,2,FRANCE
10660,ROLEX,OYSTER_PERPETUAL,AUTOMATIQUE,ACIER,ACIER,2022,NEUF,HOMME/UNISEXE,8750.0,70,41,10.0,ACIER,SAPHIR,DOUBLE_PLIS,ACIER,2024-04-22,0,PAYS-BAS
10663,SEIKO,PRESAGE,AUTOMATIQUE,ACIER,ACIER,,SATISFAISANT,HOMME/UNISEXE,300.0,41,41,5.0,ACIER,MINÉRAL,PLIS,ACIER,2024-04-22,1,PAYS-BAS
10665,ROLEX,DAYTONA,AUTOMATIQUE,OR_ACIER,OR_ACIER,2004,SATISFAISANT,HOMME/UNISEXE,19917.0,72,40,10.0,INDETERMINE,SAPHIR,PLIS,OR_JAUNE,2024-04-22,1,ÉTATS-UNIS
10666,TUDOR,PRINCE_DATE,AUTOMATIQUE,ACIER,TEXTILE,2022,SATISFAISANT,HOMME/UNISEXE,2799.0,70,39,20.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,6,ALLEMAGNE
10667,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,1972,SATISFAISANT,HOMME/UNISEXE,4950.0,40,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,PAYS-BAS
10668,CARTIER,SANTOS,AUTOMATIQUE,ACIER,ACIER,2023,NEUF,HOMME/UNISEXE,8862.0,42,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,0,ÉTATS-UNIS
10669,OMEGA,SPEEDMASTER_REDUCED,AUTOMATIQUE,ACIER,CUIR,1998,SATISFAISANT,HOMME/UNISEXE,2600.0,42,39,5.0,ACIER,INCONNUE,BOUCLE_ARDILLON,ACIER,2024-04-22,1,PORTUGAL
10670,ROLEX,GMT-MASTER,AUTOMATIQUE,ACIER,ACIER,1990,SATISFAISANT,HOMME/UNISEXE,13250.0,48,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,2,PAYS-BAS
10672,SEIKO,MARINEMASTER,AUTOMATIQUE,ACIER,ACIER,2017,SATISFAISANT,HOMME/UNISEXE,4050.0,50,40,20.0,ACIER,SAPHIR,BOUCLE_ARDILLON,ACIER,2024-04-22,0,ALLEMAGNE
10673,ROLEX,DATEJUST_36,AUTOMATIQUE,OR_BLANC,ACIER,2023,SATISFAISANT,HOMME/UNISEXE,11950.0,70,36,10.0,INDETERMINE,SAPHIR,PLIS,OR_BLANC,2024-04-22,1,ALLEMAGNE
10674,CARTIER,TANK_MC,AUTOMATIQUE,ACIER,INCONNUE,2019,NEUF,HOMME/UNISEXE,5900.0,48,44,3.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,FRANCE
10675,ROLEX,DAYTONA,AUTOMATIQUE,ACIER,ACIER,2014,SATISFAISANT,HOMME/UNISEXE,20850.0,72,40,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ITALIE
10676,OMEGA,SEAMASTER_DIVER,AUTOMATIQUE,ACIER,CAOUTCHOUC,2023,NEUF,HOMME/UNISEXE,5490.0,55,42,30.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,CÉRAMIQUE,2024-04-22,0,ALLEMAGNE
10678,ROLEX,GMT-MASTER_II,AUTOMATIQUE,ACIER,ACIER,2024,NEUF,HOMME/UNISEXE,22977.0,70,40,10.0,CÉRAMIQUE,SAPHIR,PLIS,CÉRAMIQUE,2024-04-22,0,ÉTATS-UNIS
10679,PANERAI,LUMINOR_1950,AUTOMATIQUE,CÉRAMIQUE,CAOUTCHOUC,2017,SATISFAISANT,HOMME/UNISEXE,6238.0,72,44,10.0,CÉRAMIQUE,SAPHIR,BOUCLE_ARDILLON,CÉRAMIQUE,2024-04-22,2,SUISSE
10680,OMEGA,SPEEDMASTER_PROFESSIONAL,MANUEL,ACIER,ACIER,2004,SATISFAISANT,HOMME/UNISEXE,5264.0,48,42,5.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,SUÈDE
10683,ROLEX,DATEJUST_36,AUTOMATIQUE,ACIER,ACIER,2006,SATISFAISANT,HOMME/UNISEXE,7300.0,48,36,10.0,ACIER,SAPHIR,PLIS,ACIER,2024-04-22,1,ITALIE
